Sexo y nivel de estudios;País;Indicador;periodo;Total
Educación Superior o equivalente;Alemania;Total (En miles);2015;58,4
Educación Superior o equivalente;Alemania;Total (En miles);2014;54,8
Educación Superior o equivalente;Alemania;Total (En miles);2013;63,6
Educación Superior o equivalente;Alemania;Total (En miles);2012;58,7
Educación Superior o equivalente;Alemania;Total (En miles);2011;42,7
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2023;0,5
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2022;0,5
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2021;0,5
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2020;0,6
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2019;0,6
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2018;0,6
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2017;0,6
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2016;0,6
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2015;0,5
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2014;0,5
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2013;0,6
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2012;0,5
Educación Superior o equivalente;Alemania;En porcentaje del total de empleo de cada colectivo;2011;0,4
Educación Superior o equivalente;Estonia;Total (En miles);2023;2,7
Educación Superior o equivalente;Estonia;Total (En miles);2022;3,0
Educación Superior o equivalente;Estonia;Total (En miles);2021;2,4
Educación Superior o equivalente;Estonia;Total (En miles);2020;1,6
Educación Superior o equivalente;Estonia;Total (En miles);2019;2,6
Educación Superior o equivalente;Estonia;Total (En miles);2018;2,2
Educación Superior o equivalente;Estonia;Total (En miles);2017;2,1
Educación Superior o equivalente;Estonia;Total (En miles);2016;2,7
Educación Superior o equivalente;Estonia;Total (En miles);2015;2,1
Educación Superior o equivalente;Estonia;Total (En miles);2014;2,2
Educación Superior o equivalente;Estonia;Total (En miles);2013;1,6
Educación Superior o equivalente;Estonia;Total (En miles);2012;1,6
Educación Superior o equivalente;Estonia;Total (En miles);2011;..
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2023;0,9
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2022;1,0
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2021;0,9
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2020;0,6
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2019;1,0
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2018;0,9
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2017;0,8
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2016;1,1
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2015;0,9
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2014;0,9
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2013;0,7
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2012;0,7
Educación Superior o equivalente;Estonia;En porcentaje del total de empleo de cada colectivo;2011;..
Educación Superior o equivalente;Irlanda;Total (En miles);2023;10,8
Educación Superior o equivalente;Irlanda;Total (En miles);2022;8,8
Educación Superior o equivalente;Irlanda;Total (En miles);2021;8,4
Educación Superior o equivalente;Irlanda;Total (En miles);2020;9,4
Educación Superior o equivalente;Irlanda;Total (En miles);2019;10,1
Educación Superior o equivalente;Irlanda;Total (En miles);2018;10,5
Educación Superior o equivalente;Irlanda;Total (En miles);2017;9,7
Educación Superior o equivalente;Irlanda;Total (En miles);2016;9,8
Educación Superior o equivalente;Irlanda;Total (En miles);2015;8,4
Educación Superior o equivalente;Irlanda;Total (En miles);2014;8,5
Educación Superior o equivalente;Irlanda;Total (En miles);2013;9,2
Educación Superior o equivalente;Irlanda;Total (En miles);2012;8,0
Educación Superior o equivalente;Irlanda;Total (En miles);2011;8,2
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2023;0,8
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2022;0,6
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2021;0,7
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2020;0,8
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2019;0,9
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2018;1,0
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2017;0,9
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2016;1,0
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2015;0,9
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2014;0,9
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2013;1,0
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2012;0,9
Educación Superior o equivalente;Irlanda;En porcentaje del total de empleo de cada colectivo;2011;1,0
Educación Superior o equivalente;Grecia;Total (En miles);2023;15,3
Educación Superior o equivalente;Grecia;Total (En miles);2022;22,1
Educación Superior o equivalente;Grecia;Total (En miles);2021;16,2
Educación Superior o equivalente;Grecia;Total (En miles);2020;16,2
Educación Superior o equivalente;Grecia;Total (En miles);2019;12,2
Educación Superior o equivalente;Grecia;Total (En miles);2018;12,1
Educación Superior o equivalente;Grecia;Total (En miles);2017;11,6
Educación Superior o equivalente;Grecia;Total (En miles);2016;10,6
Educación Superior o equivalente;Grecia;Total (En miles);2015;10,2
Educación Superior o equivalente;Grecia;Total (En miles);2014;9,8
Educación Superior o equivalente;Grecia;Total (En miles);2013;6,3
Educación Superior o equivalente;Grecia;Total (En miles);2012;5,6
Educación Superior o equivalente;Grecia;Total (En miles);2011;6,5
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2023;1,0
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2022;1,4
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2021;1,1
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2020;1,1
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2019;0,9
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2018;0,9
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2017;0,9
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2016;0,8
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2015;0,8
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2014;0,8
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2013;0,5
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2012;0,5
Educación Superior o equivalente;Grecia;En porcentaje del total de empleo de cada colectivo;2011;0,5
Educación Superior o equivalente;España;Total (En miles);2023;121,7
Educación Superior o equivalente;España;Total (En miles);2022;119,6
Educación Superior o equivalente;España;Total (En miles);2021;120,8
Educación Superior o equivalente;España;Total (En miles);2020;107,8
Educación Superior o equivalente;España;Total (En miles);2019;115,9
Educación Superior o equivalente;España;Total (En miles);2018;109,3
Educación Superior o equivalente;España;Total (En miles);2017;106,8
Educación Superior o equivalente;España;Total (En miles);2016;95,1
Educación Superior o equivalente;España;Total (En miles);2015;91,7
Educación Superior o equivalente;España;Total (En miles);2014;94,5
Educación Superior o equivalente;España;Total (En miles);2013;77,4
Educación Superior o equivalente;España;Total (En miles);2012;68,6
Educación Superior o equivalente;España;Total (En miles);2011;60,6
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2023;1,2
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2022;1,3
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2021;1,3
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2020;1,2
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2019;1,3
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2018;1,3
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2017;1,3
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2016;1,2
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2015;1,2
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2014;1,3
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2013;1,1
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2012;1,0
Educación Superior o equivalente;España;En porcentaje del total de empleo de cada colectivo;2011;0,9
Educación Superior o equivalente;Francia;Total (En miles);2023;138,3
Educación Superior o equivalente;Francia;Total (En miles);2022;145,3
Educación Superior o equivalente;Francia;Total (En miles);2021;125,2
Educación Superior o equivalente;Francia;Total (En miles);2020;82,4
Educación Superior o equivalente;Francia;Total (En miles);2019;91,6
Educación Superior o equivalente;Francia;Total (En miles);2018;93,3
Educación Superior o equivalente;Francia;Total (En miles);2017;77,6
Educación Superior o equivalente;Francia;Total (En miles);2016;78,5
Educación Superior o equivalente;Francia;Total (En miles);2015;75,4
Educación Superior o equivalente;Francia;Total (En miles);2014;74,0
Educación Superior o equivalente;Francia;Total (En miles);2013;74,8
Educación Superior o equivalente;Francia;Total (En miles);2012;91,3
Educación Superior o equivalente;Francia;Total (En miles);2011;83,5
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2023;1,0
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2022;1,1
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2021;1,0
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2020;0,7
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2019;0,8
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2018;0,8
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2017;0,7
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2016;0,8
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2015;0,7
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2014;0,8
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2013;0,8
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2012;1,0
Educación Superior o equivalente;Francia;En porcentaje del total de empleo de cada colectivo;2011;1,0
Educación Superior o equivalente;Croacia;Total (En miles);2023;4,2
Educación Superior o equivalente;Croacia;Total (En miles);2022;3,7
Educación Superior o equivalente;Croacia;Total (En miles);2021;3,4
Educación Superior o equivalente;Croacia;Total (En miles);2020;..
Educación Superior o equivalente;Croacia;Total (En miles);2019;4,1
Educación Superior o equivalente;Croacia;Total (En miles);2018;3,7
Educación Superior o equivalente;Croacia;Total (En miles);2017;3,1
Educación Superior o equivalente;Croacia;Total (En miles);2016;2,8
Educación Superior o equivalente;Croacia;Total (En miles);2015;2,4
Educación Superior o equivalente;Croacia;Total (En miles);2014;3,6
Educación Superior o equivalente;Croacia;Total (En miles);2013;..
Educación Superior o equivalente;Croacia;Total (En miles);2012;1,3
Educación Superior o equivalente;Croacia;Total (En miles);2011;1,2
Educación Superior o equivalente;Croacia;En porcentaje del total de empleo de cada colectivo;2023;0,8
Educación Superior o equivalente;Croacia;En porcentaje del total de empleo de cada colectivo;2022;0,8
Educación Superior o equivalente;Croacia;En porcentaje del total de empleo de cada colectivo;2021;0,7
Educación Superior o equivalente;Croacia;En porcentaje del total de empleo de cada colectivo;2020;..
Educación Superior o equivalente;Croacia;En porcentaje del total de empleo de cada colectivo;2019;0,8
Educación Superior o equivalente;Croacia;En porcentaje del total de empleo de cada colectivo;2018;0,8
Educación Superior o equivalente;Croacia;En porcentaje del total de empleo de cada colectivo;2017;0,7
Educación Superior o equivalente;Croacia;En porcentaje del total de empleo de cada colectivo;2016;0,7
Educación Superior o equivalente;Croacia;En porcentaje del total de empleo de cada colectivo;2015;0,6
Educación Superior o equivalente;Croacia;En porcentaje del total de empleo de cada colectivo;2014;0,9
