Indicador;Comunidad autónoma;periodo;Total
Gasto medio por unidad de consumo (Euros);TOTAL;2006;142,8
Gasto medio por unidad de consumo (Euros);Andalucía;2023;195,8
Gasto medio por unidad de consumo (Euros);Andalucía;2022;216,8
Gasto medio por unidad de consumo (Euros);Andalucía;2021;128,4
Gasto medio por unidad de consumo (Euros);Andalucía;2020;88,1
Gasto medio por unidad de consumo (Euros);Andalucía;2019;134,1
Gasto medio por unidad de consumo (Euros);Andalucía;2018;163,8
Gasto medio por unidad de consumo (Euros);Andalucía;2017;159,6
Gasto medio por unidad de consumo (Euros);Andalucía;2016;165,2
Gasto medio por unidad de consumo (Euros);Andalucía;2015;132,2
Gasto medio por unidad de consumo (Euros);Andalucía;2014;124,9
Gasto medio por unidad de consumo (Euros);Andalucía;2013;142,6
Gasto medio por unidad de consumo (Euros);Andalucía;2012;131,1
Gasto medio por unidad de consumo (Euros);Andalucía;2011;159,5
Gasto medio por unidad de consumo (Euros);Andalucía;2010;168,2
Gasto medio por unidad de consumo (Euros);Andalucía;2009;171,5
Gasto medio por unidad de consumo (Euros);Andalucía;2008;232,2
Gasto medio por unidad de consumo (Euros);Andalucía;2007;168,0
Gasto medio por unidad de consumo (Euros);Andalucía;2006;167,8
Gasto medio por unidad de consumo (Euros);Aragón;2023;269,0
Gasto medio por unidad de consumo (Euros);Aragón;2022;229,5
Gasto medio por unidad de consumo (Euros);Aragón;2021;123,6
Gasto medio por unidad de consumo (Euros);Aragón;2020;178,1
Gasto medio por unidad de consumo (Euros);Aragón;2019;320,4
Gasto medio por unidad de consumo (Euros);Aragón;2018;223,8
Gasto medio por unidad de consumo (Euros);Aragón;2017;183,0
Gasto medio por unidad de consumo (Euros);Aragón;2016;197,7
Gasto medio por unidad de consumo (Euros);Aragón;2015;191,6
Gasto medio por unidad de consumo (Euros);Aragón;2014;195,7
Gasto medio por unidad de consumo (Euros);Aragón;2013;161,2
Gasto medio por unidad de consumo (Euros);Aragón;2012;121,8
Gasto medio por unidad de consumo (Euros);Aragón;2011;139,3
Gasto medio por unidad de consumo (Euros);Aragón;2010;132,2
Gasto medio por unidad de consumo (Euros);Aragón;2009;132,0
Gasto medio por unidad de consumo (Euros);Aragón;2008;146,9
Gasto medio por unidad de consumo (Euros);Aragón;2007;178,1
Gasto medio por unidad de consumo (Euros);Aragón;2006;141,8
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2023;140,7
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2022;116,3
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2021;68,0
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2020;84,2
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2019;116,0
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2018;168,1
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2017;186,1
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2016;167,1
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2015;143,4
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2014;126,7
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2013;133,8
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2012;148,0
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2011;130,0
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2010;169,6
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2009;179,3
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2008;146,1
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2007;115,0
Gasto medio por unidad de consumo (Euros);Asturias (Principado de);2006;156,9
Gasto medio por unidad de consumo (Euros);Balears (Illes);2023;196,3
Gasto medio por unidad de consumo (Euros);Balears (Illes);2022;206,2
Gasto medio por unidad de consumo (Euros);Balears (Illes);2021;147,2
Gasto medio por unidad de consumo (Euros);Balears (Illes);2020;173,9
Gasto medio por unidad de consumo (Euros);Balears (Illes);2019;184,9
Gasto medio por unidad de consumo (Euros);Balears (Illes);2018;201,7
Gasto medio por unidad de consumo (Euros);Balears (Illes);2017;259,7
Gasto medio por unidad de consumo (Euros);Balears (Illes);2016;171,5
Gasto medio por unidad de consumo (Euros);Balears (Illes);2015;177,6
Gasto medio por unidad de consumo (Euros);Balears (Illes);2014;181,9
Gasto medio por unidad de consumo (Euros);Balears (Illes);2013;226,4
Gasto medio por unidad de consumo (Euros);Balears (Illes);2012;153,1
Gasto medio por unidad de consumo (Euros);Balears (Illes);2011;184,9
Gasto medio por unidad de consumo (Euros);Balears (Illes);2010;161,3
Gasto medio por unidad de consumo (Euros);Balears (Illes);2009;157,2
Gasto medio por unidad de consumo (Euros);Balears (Illes);2008;189,5
Gasto medio por unidad de consumo (Euros);Balears (Illes);2007;226,2
Gasto medio por unidad de consumo (Euros);Balears (Illes);2006;191,1
Gasto medio por unidad de consumo (Euros);Canarias;2023;168,1
Gasto medio por unidad de consumo (Euros);Canarias;2022;124,5
Gasto medio por unidad de consumo (Euros);Canarias;2021;117,0
Gasto medio por unidad de consumo (Euros);Canarias;2020;42,1
Gasto medio por unidad de consumo (Euros);Canarias;2019;126,8
Gasto medio por unidad de consumo (Euros);Canarias;2018;115,5
Gasto medio por unidad de consumo (Euros);Canarias;2017;113,2
Gasto medio por unidad de consumo (Euros);Canarias;2016;113,0
Gasto medio por unidad de consumo (Euros);Canarias;2015;154,9
Gasto medio por unidad de consumo (Euros);Canarias;2014;120,6
Gasto medio por unidad de consumo (Euros);Canarias;2013;93,7
Gasto medio por unidad de consumo (Euros);Canarias;2012;107,7
Gasto medio por unidad de consumo (Euros);Canarias;2011;112,6
Gasto medio por unidad de consumo (Euros);Canarias;2010;125,1
Gasto medio por unidad de consumo (Euros);Canarias;2009;107,7
Gasto medio por unidad de consumo (Euros);Canarias;2008;124,3
Gasto medio por unidad de consumo (Euros);Canarias;2007;132,1
Gasto medio por unidad de consumo (Euros);Canarias;2006;110,5
Gasto medio por unidad de consumo (Euros);Cantabria;2023;208,8
Gasto medio por unidad de consumo (Euros);Cantabria;2022;170,5
Gasto medio por unidad de consumo (Euros);Cantabria;2021;136,3
Gasto medio por unidad de consumo (Euros);Cantabria;2020;73,3
Gasto medio por unidad de consumo (Euros);Cantabria;2019;178,9
Gasto medio por unidad de consumo (Euros);Cantabria;2018;168,8
Gasto medio por unidad de consumo (Euros);Cantabria;2017;268,2
Gasto medio por unidad de consumo (Euros);Cantabria;2016;115,0
Gasto medio por unidad de consumo (Euros);Cantabria;2015;100,0
Gasto medio por unidad de consumo (Euros);Cantabria;2014;111,4
Gasto medio por unidad de consumo (Euros);Cantabria;2013;140,1
Gasto medio por unidad de consumo (Euros);Cantabria;2012;109,0
Gasto medio por unidad de consumo (Euros);Cantabria;2011;129,2
Gasto medio por unidad de consumo (Euros);Cantabria;2010;111,0
Gasto medio por unidad de consumo (Euros);Cantabria;2009;179,4
Gasto medio por unidad de consumo (Euros);Cantabria;2008;149,2
Gasto medio por unidad de consumo (Euros);Cantabria;2007;94,3
Gasto medio por unidad de consumo (Euros);Cantabria;2006;104,2
Gasto medio por unidad de consumo (Euros);Castilla y León;2023;131,3
Gasto medio por unidad de consumo (Euros);Castilla y León;2022;188,2
Gasto medio por unidad de consumo (Euros);Castilla y León;2021;110,4
Gasto medio por unidad de consumo (Euros);Castilla y León;2020;92,5
Gasto medio por unidad de consumo (Euros);Castilla y León;2019;160,5
Gasto medio por unidad de consumo (Euros);Castilla y León;2018;145,6
Gasto medio por unidad de consumo (Euros);Castilla y León;2017;160,6
Gasto medio por unidad de consumo (Euros);Castilla y León;2016;161,2
Gasto medio por unidad de consumo (Euros);Castilla y León;2015;125,8
Gasto medio por unidad de consumo (Euros);Castilla y León;2014;124,1
Gasto medio por unidad de consumo (Euros);Castilla y León;2013;164,7
Gasto medio por unidad de consumo (Euros);Castilla y León;2012;103,1
Gasto medio por unidad de consumo (Euros);Castilla y León;2011;132,4
Gasto medio por unidad de consumo (Euros);Castilla y León;2010;152,3
Gasto medio por unidad de consumo (Euros);Castilla y León;2009;123,1
Gasto medio por unidad de consumo (Euros);Castilla y León;2008;131,8
Gasto medio por unidad de consumo (Euros);Castilla y León;2007;117,1
Gasto medio por unidad de consumo (Euros);Castilla y León;2006;117,0
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2023;178,5
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2022;129,4
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2021;50,5
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2020;66,0
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2019;144,4
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2018;106,2
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2017;116,5
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2016;121,0
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2015;108,5
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2014;129,9
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2013;113,4
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2012;100,3
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2011;107,1
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2010;92,1
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2009;87,0
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2008;95,8
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2007;94,1
Gasto medio por unidad de consumo (Euros);Castilla-La Mancha;2006;78,0
Gasto medio por unidad de consumo (Euros);Cataluña;2023;184,1
Gasto medio por unidad de consumo (Euros);Cataluña;2022;183,0
Gasto medio por unidad de consumo (Euros);Cataluña;2021;154,5
Gasto medio por unidad de consumo (Euros);Cataluña;2020;110,6
Gasto medio por unidad de consumo (Euros);Cataluña;2019;239,5
Gasto medio por unidad de consumo (Euros);Cataluña;2018;215,0
Gasto medio por unidad de consumo (Euros);Cataluña;2017;219,4
Gasto medio por unidad de consumo (Euros);Cataluña;2016;173,6
Gasto medio por unidad de consumo (Euros);Cataluña;2015;146,6
Gasto medio por unidad de consumo (Euros);Cataluña;2014;148,6
Gasto medio por unidad de consumo (Euros);Cataluña;2013;145,5
Gasto medio por unidad de consumo (Euros);Cataluña;2012;138,7
Gasto medio por unidad de consumo (Euros);Cataluña;2011;168,0
Gasto medio por unidad de consumo (Euros);Cataluña;2010;153,1
Gasto medio por unidad de consumo (Euros);Cataluña;2009;159,4
Gasto medio por unidad de consumo (Euros);Cataluña;2008;149,6
Gasto medio por unidad de consumo (Euros);Cataluña;2007;166,1
Gasto medio por unidad de consumo (Euros);Cataluña;2006;121,7
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2023;215,9
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2022;205,1
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2021;152,7
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2020;131,4
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2019;217,2
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2018;180,9
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2017;200,6
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2016;127,1
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2015;140,0
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2014;115,8
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2013;171,6
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2012;187,3
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2011;133,6
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2010;129,9
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2009;138,7
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2008;149,4
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2007;184,3
Gasto medio por unidad de consumo (Euros);Comunitat Valenciana;2006;164,1
Gasto medio por unidad de consumo (Euros);Extremadura;2023;113,7
Gasto medio por unidad de consumo (Euros);Extremadura;2022;133,4
Gasto medio por unidad de consumo (Euros);Extremadura;2021;114,6
Gasto medio por unidad de consumo (Euros);Extremadura;2020;106,3
Gasto medio por unidad de consumo (Euros);Extremadura;2019;111,3
Gasto medio por unidad de consumo (Euros);Extremadura;2018;151,4
Gasto medio por unidad de consumo (Euros);Extremadura;2017;95,7
Gasto medio por unidad de consumo (Euros);Extremadura;2016;114,5
Gasto medio por unidad de consumo (Euros);Extremadura;2015;102,5
Gasto medio por unidad de consumo (Euros);Extremadura;2014;89,9
Gasto medio por unidad de consumo (Euros);Extremadura;2013;91,5
Gasto medio por unidad de consumo (Euros);Extremadura;2012;103,4
Gasto medio por unidad de consumo (Euros);Extremadura;2011;109,2
Gasto medio por unidad de consumo (Euros);Extremadura;2010;97,2
Gasto medio por unidad de consumo (Euros);Extremadura;2009;65,1
Gasto medio por unidad de consumo (Euros);Extremadura;2008;79,6
Gasto medio por unidad de consumo (Euros);Extremadura;2007;75,9
Gasto medio por unidad de consumo (Euros);Extremadura;2006;76,5
Gasto medio por unidad de consumo (Euros);Galicia;2023;179,9
Gasto medio por unidad de consumo (Euros);Galicia;2022;212,2
Gasto medio por unidad de consumo (Euros);Galicia;2021;143,6
Gasto medio por unidad de consumo (Euros);Galicia;2020;94,2
Gasto medio por unidad de consumo (Euros);Galicia;2019;118,1
Gasto medio por unidad de consumo (Euros);Galicia;2018;122,2
Gasto medio por unidad de consumo (Euros);Galicia;2017;149,8
Gasto medio por unidad de consumo (Euros);Galicia;2016;130,7
Gasto medio por unidad de consumo (Euros);Galicia;2015;126,5
Gasto medio por unidad de consumo (Euros);Galicia;2014;99,1
Gasto medio por unidad de consumo (Euros);Galicia;2013;92,0
Gasto medio por unidad de consumo (Euros);Galicia;2012;121,1
Gasto medio por unidad de consumo (Euros);Galicia;2011;95,4
Gasto medio por unidad de consumo (Euros);Galicia;2010;105,4
Gasto medio por unidad de consumo (Euros);Galicia;2009;133,0
Gasto medio por unidad de consumo (Euros);Galicia;2008;104,3
Gasto medio por unidad de consumo (Euros);Galicia;2007;134,3
Gasto medio por unidad de consumo (Euros);Galicia;2006;144,7
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2023;190,4
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2022;192,9
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2021;159,9
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2020;116,2
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2019;215,8
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2018;172,6
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2017;186,1
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2016;181,2
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2015;139,0
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2014;142,1
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2013;156,0
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2012;172,4
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2011;206,7
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2010;201,2
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2009;165,3
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2008;188,2
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2007;174,9
Gasto medio por unidad de consumo (Euros);Madrid (Comunidad de);2006;156,3
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2023;180,1
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2022;175,9
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2021;103,1
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2020;102,4
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2019;179,9
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2018;212,6
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2017;217,9
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2016;145,7
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2015;143,3
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2014;130,3
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2013;121,2
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2012;130,0
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2011;136,4
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2010;118,9
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2009;108,0
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2008;116,5
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2007;147,7
Gasto medio por unidad de consumo (Euros);Murcia (Región de);2006;130,4
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2023;388,7
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2022;321,3
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2021;307,4
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2020;197,6
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2019;271,0
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2018;281,2
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2017;289,4
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2016;216,3
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2015;256,0
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2014;233,9
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2013;258,1
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2012;265,7
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2011;232,6
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2010;231,2
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2009;214,4
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2008;223,8
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2007;258,2
Gasto medio por unidad de consumo (Euros);Navarra (Comunidad Foral de);2006;222,6
Gasto medio por unidad de consumo (Euros);País Vasco;2023;256,4
Gasto medio por unidad de consumo (Euros);País Vasco;2022;217,8
Gasto medio por unidad de consumo (Euros);País Vasco;2021;176,1
Gasto medio por unidad de consumo (Euros);País Vasco;2020;160,2
Gasto medio por unidad de consumo (Euros);País Vasco;2019;183,8
Gasto medio por unidad de consumo (Euros);País Vasco;2018;248,2
Gasto medio por unidad de consumo (Euros);País Vasco;2017;224,0
Gasto medio por unidad de consumo (Euros);País Vasco;2016;205,7
Gasto medio por unidad de consumo (Euros);País Vasco;2015;212,1
Gasto medio por unidad de consumo (Euros);País Vasco;2014;199,1
Gasto medio por unidad de consumo (Euros);País Vasco;2013;215,2
Gasto medio por unidad de consumo (Euros);País Vasco;2012;207,8
Gasto medio por unidad de consumo (Euros);País Vasco;2011;194,8
Gasto medio por unidad de consumo (Euros);País Vasco;2010;201,9
Gasto medio por unidad de consumo (Euros);País Vasco;2009;204,7
Gasto medio por unidad de consumo (Euros);País Vasco;2008;171,1
Gasto medio por unidad de consumo (Euros);País Vasco;2007;195,3
Gasto medio por unidad de consumo (Euros);País Vasco;2006;161,0
Gasto medio por unidad de consumo (Euros);Rioja (La);2023;353,4
Gasto medio por unidad de consumo (Euros);Rioja (La);2022;256,3
Gasto medio por unidad de consumo (Euros);Rioja (La);2021;164,2
Gasto medio por unidad de consumo (Euros);Rioja (La);2020;145,3
Gasto medio por unidad de consumo (Euros);Rioja (La);2019;203,2
Gasto medio por unidad de consumo (Euros);Rioja (La);2018;211,8
Gasto medio por unidad de consumo (Euros);Rioja (La);2017;170,1
Gasto medio por unidad de consumo (Euros);Rioja (La);2016;165,1
Gasto medio por unidad de consumo (Euros);Rioja (La);2015;179,6
Gasto medio por unidad de consumo (Euros);Rioja (La);2014;146,8
Gasto medio por unidad de consumo (Euros);Rioja (La);2013;122,3
Gasto medio por unidad de consumo (Euros);Rioja (La);2012;117,6
Gasto medio por unidad de consumo (Euros);Rioja (La);2011;121,6
Gasto medio por unidad de consumo (Euros);Rioja (La);2010;138,6
Gasto medio por unidad de consumo (Euros);Rioja (La);2009;120,4
Gasto medio por unidad de consumo (Euros);Rioja (La);2008;90,0
Gasto medio por unidad de consumo (Euros);Rioja (La);2007;142,7
Gasto medio por unidad de consumo (Euros);Rioja (La);2006;89,8
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2023;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2022;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2021;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2020;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2019;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2018;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2017;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2016;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2015;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2014;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2013;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2012;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2011;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2010;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2009;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2008;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2007;..
Gasto medio por unidad de consumo (Euros);Ceuta y Melilla;2006;..
Gasto medio por persona (Euros);TOTAL;2023;131,8
Gasto medio por persona (Euros);TOTAL;2022;130,4
Gasto medio por persona (Euros);TOTAL;2021;93,9
Gasto medio por persona (Euros);TOTAL;2020;73,2
Gasto medio por persona (Euros);TOTAL;2019;124,4
Gasto medio por persona (Euros);TOTAL;2018;119,4
Gasto medio por persona (Euros);TOTAL;2017;123,4
Gasto medio por persona (Euros);TOTAL;2016;107,1
Gasto medio por persona (Euros);TOTAL;2015;96,7
Gasto medio por persona (Euros);TOTAL;2014;91,6
Gasto medio por persona (Euros);TOTAL;2013;99,0
Gasto medio por persona (Euros);TOTAL;2012;96,5
Gasto medio por persona (Euros);TOTAL;2011;103,2
Gasto medio por persona (Euros);TOTAL;2010;101,7
Gasto medio por persona (Euros);TOTAL;2009;99,1
Gasto medio por persona (Euros);TOTAL;2008;106,7
Gasto medio por persona (Euros);TOTAL;2007;105,1
Gasto medio por persona (Euros);TOTAL;2006;93,9
Gasto medio por persona (Euros);Andalucía;2023;131,5
Gasto medio por persona (Euros);Andalucía;2022;145,2
Gasto medio por persona (Euros);Andalucía;2021;85,8
Gasto medio por persona (Euros);Andalucía;2020;58,7
Gasto medio por persona (Euros);Andalucía;2019;89,1
Gasto medio por persona (Euros);Andalucía;2018;108,8
Gasto medio por persona (Euros);Andalucía;2017;105,9
Gasto medio por persona (Euros);Andalucía;2016;109,4
Gasto medio por persona (Euros);Andalucía;2015;87,4
Gasto medio por persona (Euros);Andalucía;2014;82,5
Gasto medio por persona (Euros);Andalucía;2013;93,8
Gasto medio por persona (Euros);Andalucía;2012;86,1
Gasto medio por persona (Euros);Andalucía;2011;104,3
Gasto medio por persona (Euros);Andalucía;2010;109,8
Gasto medio por persona (Euros);Andalucía;2009;111,6
Gasto medio por persona (Euros);Andalucía;2008;150,9
Gasto medio por persona (Euros);Andalucía;2007;108,8
Gasto medio por persona (Euros);Andalucía;2006;108,3
Gasto medio por persona (Euros);Aragón;2023;184,7
Gasto medio por persona (Euros);Aragón;2022;157,8
Gasto medio por persona (Euros);Aragón;2021;84,8
Gasto medio por persona (Euros);Aragón;2020;121,6
Gasto medio por persona (Euros);Aragón;2019;218,5
Gasto medio por persona (Euros);Aragón;2018;152,9
Gasto medio por persona (Euros);Aragón;2017;124,7
Gasto medio por persona (Euros);Aragón;2016;134,7
Gasto medio por persona (Euros);Aragón;2015;130,6
Gasto medio por persona (Euros);Aragón;2014;133,4
Gasto medio por persona (Euros);Aragón;2013;109,6
Gasto medio por persona (Euros);Aragón;2012;82,5
Gasto medio por persona (Euros);Aragón;2011;94,2
Gasto medio por persona (Euros);Aragón;2010;89,2
Gasto medio por persona (Euros);Aragón;2009;88,8
Gasto medio por persona (Euros);Aragón;2008;98,6
Gasto medio por persona (Euros);Aragón;2007;119,5
Gasto medio por persona (Euros);Aragón;2006;95,0
Gasto medio por persona (Euros);Asturias (Principado de);2023;99,8
Gasto medio por persona (Euros);Asturias (Principado de);2022;82,6
Gasto medio por persona (Euros);Asturias (Principado de);2021;48,2
Gasto medio por persona (Euros);Asturias (Principado de);2020;59,6
Gasto medio por persona (Euros);Asturias (Principado de);2019;81,8
Gasto medio por persona (Euros);Asturias (Principado de);2018;118,3
Gasto medio por persona (Euros);Asturias (Principado de);2017;130,9
Gasto medio por persona (Euros);Asturias (Principado de);2016;117,3
Gasto medio por persona (Euros);Asturias (Principado de);2015;100,6
Gasto medio por persona (Euros);Asturias (Principado de);2014;88,7
Gasto medio por persona (Euros);Asturias (Principado de);2013;93,3
Gasto medio por persona (Euros);Asturias (Principado de);2012;102,9
Gasto medio por persona (Euros);Asturias (Principado de);2011;90,1
Gasto medio por persona (Euros);Asturias (Principado de);2010;117,1
Gasto medio por persona (Euros);Asturias (Principado de);2009;123,4
Gasto medio por persona (Euros);Asturias (Principado de);2008;100,1
Gasto medio por persona (Euros);Asturias (Principado de);2007;78,6
Gasto medio por persona (Euros);Asturias (Principado de);2006;106,9
Gasto medio por persona (Euros);Balears (Illes);2023;130,5
Gasto medio por persona (Euros);Balears (Illes);2022;137,4
Gasto medio por persona (Euros);Balears (Illes);2021;98,2
Gasto medio por persona (Euros);Balears (Illes);2020;116,0
Gasto medio por persona (Euros);Balears (Illes);2019;123,1
Gasto medio por persona (Euros);Balears (Illes);2018;134,5
Gasto medio por persona (Euros);Balears (Illes);2017;173,6
Gasto medio por persona (Euros);Balears (Illes);2016;114,9
Gasto medio por persona (Euros);Balears (Illes);2015;119,1
Gasto medio por persona (Euros);Balears (Illes);2014;122,1
Gasto medio por persona (Euros);Balears (Illes);2013;151,6
Gasto medio por persona (Euros);Balears (Illes);2012;102,4
Gasto medio por persona (Euros);Balears (Illes);2011;123,5
Gasto medio por persona (Euros);Balears (Illes);2010;107,4
Gasto medio por persona (Euros);Balears (Illes);2009;104,6
Gasto medio por persona (Euros);Balears (Illes);2008;125,9
Gasto medio por persona (Euros);Balears (Illes);2007;150,2
Gasto medio por persona (Euros);Balears (Illes);2006;126,5
Gasto medio por persona (Euros);Canarias;2023;112,9
Gasto medio por persona (Euros);Canarias;2022;83,9
Gasto medio por persona (Euros);Canarias;2021;78,6
Gasto medio por persona (Euros);Canarias;2020;28,3
Gasto medio por persona (Euros);Canarias;2019;85,1
Gasto medio por persona (Euros);Canarias;2018;77,7
Gasto medio por persona (Euros);Canarias;2017;75,9
Gasto medio por persona (Euros);Canarias;2016;75,6
Gasto medio por persona (Euros);Canarias;2015;103,5
Gasto medio por persona (Euros);Canarias;2014;80,5
Gasto medio por persona (Euros);Canarias;2013;62,5
Gasto medio por persona (Euros);Canarias;2012;71,5
Gasto medio por persona (Euros);Canarias;2011;74,7
Gasto medio por persona (Euros);Canarias;2010;82,5
Gasto medio por persona (Euros);Canarias;2009;70,9
