Indicador;Comunidad autónoma;periodo;Total
C.VII Transferencias de capital;Castilla y León;2013;2.389
C.VII Transferencias de capital;Castilla y León;2012;2.330
C.VII Transferencias de capital;Castilla y León;2011;3.189
C.VII Transferencias de capital;Castilla y León;2010;2.867
C.VII Transferencias de capital;Castilla-La Mancha;2023;159
C.VII Transferencias de capital;Castilla-La Mancha;2022;218
C.VII Transferencias de capital;Castilla-La Mancha;2021;3.149
C.VII Transferencias de capital;Castilla-La Mancha;2020;2.469
C.VII Transferencias de capital;Castilla-La Mancha;2019;877
C.VII Transferencias de capital;Castilla-La Mancha;2018;668
C.VII Transferencias de capital;Castilla-La Mancha;2017;655
C.VII Transferencias de capital;Castilla-La Mancha;2016;710
C.VII Transferencias de capital;Castilla-La Mancha;2015;127
C.VII Transferencias de capital;Castilla-La Mancha;2014;342
C.VII Transferencias de capital;Castilla-La Mancha;2013;0
C.VII Transferencias de capital;Castilla-La Mancha;2012;495
C.VII Transferencias de capital;Castilla-La Mancha;2011;4.006
C.VII Transferencias de capital;Castilla-La Mancha;2010;5.161
C.VII Transferencias de capital;Cataluña;2023;2.850
C.VII Transferencias de capital;Cataluña;2022;2.977
C.VII Transferencias de capital;Cataluña;2021;3.777
C.VII Transferencias de capital;Cataluña;2020;19.089
C.VII Transferencias de capital;Cataluña;2019;24.234
C.VII Transferencias de capital;Cataluña;2018;18.648
C.VII Transferencias de capital;Cataluña;2017;8.904
C.VII Transferencias de capital;Cataluña;2016;6.369
C.VII Transferencias de capital;Cataluña;2015;10.868
C.VII Transferencias de capital;Cataluña;2014;12.093
C.VII Transferencias de capital;Cataluña;2013;8.205
C.VII Transferencias de capital;Cataluña;2012;5.371
C.VII Transferencias de capital;Cataluña;2011;14.332
C.VII Transferencias de capital;Cataluña;2010;11.616
C.VII Transferencias de capital;Comunitat Valenciana;2023;4.870
C.VII Transferencias de capital;Comunitat Valenciana;2022;7.510
C.VII Transferencias de capital;Comunitat Valenciana;2021;3.927
C.VII Transferencias de capital;Comunitat Valenciana;2020;4.339
C.VII Transferencias de capital;Comunitat Valenciana;2019;5.569
C.VII Transferencias de capital;Comunitat Valenciana;2018;7.917
C.VII Transferencias de capital;Comunitat Valenciana;2017;3.593
C.VII Transferencias de capital;Comunitat Valenciana;2016;5.404
C.VII Transferencias de capital;Comunitat Valenciana;2015;3.447
C.VII Transferencias de capital;Comunitat Valenciana;2014;1.904
C.VII Transferencias de capital;Comunitat Valenciana;2013;2.885
C.VII Transferencias de capital;Comunitat Valenciana;2012;4.788
C.VII Transferencias de capital;Comunitat Valenciana;2011;9.459
C.VII Transferencias de capital;Comunitat Valenciana;2010;12.840
C.VII Transferencias de capital;Extremadura;2023;160
C.VII Transferencias de capital;Extremadura;2022;1.980
C.VII Transferencias de capital;Extremadura;2021;1.342
C.VII Transferencias de capital;Extremadura;2020;576
C.VII Transferencias de capital;Extremadura;2019;2.785
C.VII Transferencias de capital;Extremadura;2018;6.004
C.VII Transferencias de capital;Extremadura;2017;2.688
C.VII Transferencias de capital;Extremadura;2016;1.997
C.VII Transferencias de capital;Extremadura;2015;322
C.VII Transferencias de capital;Extremadura;2014;4.515
C.VII Transferencias de capital;Extremadura;2013;615
C.VII Transferencias de capital;Extremadura;2012;464
C.VII Transferencias de capital;Extremadura;2011;994
C.VII Transferencias de capital;Extremadura;2010;2.062
C.VII Transferencias de capital;Galicia;2023;2.709
C.VII Transferencias de capital;Galicia;2022;1.282
C.VII Transferencias de capital;Galicia;2021;2.576
C.VII Transferencias de capital;Galicia;2020;3.394
C.VII Transferencias de capital;Galicia;2019;2.119
C.VII Transferencias de capital;Galicia;2018;5.075
C.VII Transferencias de capital;Galicia;2017;3.218
C.VII Transferencias de capital;Galicia;2016;5.296
C.VII Transferencias de capital;Galicia;2015;5.021
C.VII Transferencias de capital;Galicia;2014;4.139
C.VII Transferencias de capital;Galicia;2013;2.823
C.VII Transferencias de capital;Galicia;2012;5.350
C.VII Transferencias de capital;Galicia;2011;8.153
C.VII Transferencias de capital;Galicia;2010;8.402
C.VII Transferencias de capital;País Vasco;2023;7.694
C.VII Transferencias de capital;País Vasco;2022;2.461
C.VII Transferencias de capital;País Vasco;2021;12.017
C.VII Transferencias de capital;País Vasco;2020;2.790
C.VII Transferencias de capital;País Vasco;2019;6.276
C.VII Transferencias de capital;País Vasco;2018;7.117
C.VII Transferencias de capital;País Vasco;2017;4.162
C.VII Transferencias de capital;País Vasco;2016;4.301
C.VII Transferencias de capital;País Vasco;2015;2.754
C.VII Transferencias de capital;País Vasco;2014;2.484
C.VII Transferencias de capital;País Vasco;2013;2.170
C.VII Transferencias de capital;País Vasco;2012;4.522
C.VII Transferencias de capital;País Vasco;2011;6.048
C.VII Transferencias de capital;País Vasco;2010;9.348
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2023;100
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2022;8
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2021;3
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2020;8
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2019;11
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2018;1.615
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2017;1.718
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2016;2.547
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2015;1.864
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2014;2.416
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2013;2.325
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2012;13
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2011;48
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2010;612
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2023;94
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2022;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2021;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2020;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2019;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2018;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2017;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2016;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2015;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2014;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2013;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2012;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2011;0
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2010;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2023;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2022;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2021;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2020;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2019;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2018;1.600
C.VIII y C.IX Activos y pasivos financieros;Aragón;2017;1.699
C.VIII y C.IX Activos y pasivos financieros;Aragón;2016;2.081
C.VIII y C.IX Activos y pasivos financieros;Aragón;2015;1.400
C.VIII y C.IX Activos y pasivos financieros;Aragón;2014;1.400
C.VIII y C.IX Activos y pasivos financieros;Aragón;2013;1.400
C.VIII y C.IX Activos y pasivos financieros;Aragón;2012;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2011;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2010;0
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2023;0
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2022;2
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2021;0
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2020;2
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2019;2
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2018;2
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2017;2
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2016;0
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2015;2
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2014;2
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2013;2
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2012;0
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2011;4
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2010;0
C.VIII y C.IX Activos y pasivos financieros;Canarias;2023;6
C.VIII y C.IX Activos y pasivos financieros;Canarias;2022;6
C.VIII y C.IX Activos y pasivos financieros;Canarias;2021;3
C.VIII y C.IX Activos y pasivos financieros;Canarias;2020;6
C.VIII y C.IX Activos y pasivos financieros;Canarias;2019;9
C.VIII y C.IX Activos y pasivos financieros;Canarias;2018;13
C.VIII y C.IX Activos y pasivos financieros;Canarias;2017;17
C.VIII y C.IX Activos y pasivos financieros;Canarias;2016;466
C.VIII y C.IX Activos y pasivos financieros;Canarias;2015;462
C.VIII y C.IX Activos y pasivos financieros;Canarias;2014;610
C.VIII y C.IX Activos y pasivos financieros;Canarias;2013;23
C.VIII y C.IX Activos y pasivos financieros;Canarias;2012;11
C.VIII y C.IX Activos y pasivos financieros;Canarias;2011;36
C.VIII y C.IX Activos y pasivos financieros;Canarias;2010;91
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2023;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2022;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2021;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2020;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2019;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2018;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2017;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2016;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2015;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2014;4
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2013;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2012;2
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2011;0
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2010;6
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2023;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2022;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2021;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2020;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2019;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2018;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2017;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2016;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2015;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2014;400
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2013;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2012;0
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2011;8
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2010;2
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2023;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2022;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2021;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2020;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2019;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2018;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2017;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2016;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2015;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2014;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2013;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2012;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2011;0
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2010;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2023;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2022;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2021;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2020;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2019;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2018;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2017;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2016;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2015;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2014;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2013;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2012;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2011;0
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2010;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2023;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2022;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2021;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2020;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2019;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2018;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2017;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2016;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2015;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2014;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2013;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2012;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2011;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2010;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2023;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2022;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2021;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2020;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2019;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2018;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2017;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2016;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2015;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2014;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2013;900
C.VIII y C.IX Activos y pasivos financieros;Galicia;2012;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2011;0
C.VIII y C.IX Activos y pasivos financieros;Galicia;2010;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2023;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2022;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2021;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2020;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2019;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2018;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2017;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2016;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2015;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2014;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2013;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2012;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2011;0
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2010;513
