Tipo de entidad;Indicador;Comunidad autónoma;periodo;Total
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2021;15.021
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2020;12.268
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2019;16.691
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2018;12.634
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2017;14.816
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2016;12.949
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2015;13.376
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2014;9.618
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2013;9.336
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2012;10.052
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2011;12.058
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Galicia;2010;21.161
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2023;13.187
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2022;12.500
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2021;12.324
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2020;8.149
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2019;10.187
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2018;9.360
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2017;6.858
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2016;6.527
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2015;5.787
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2014;5.729
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2013;6.414
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2012;3.592
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2011;4.268
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Madrid, Comunidad de;2010;4.620
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2023;174
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2022;292
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2021;195
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2020;197
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2019;319
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2018;258
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2017;81
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2016;183
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2015;212
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2014;340
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2013;298
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2012;332
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2011;424
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Murcia, Región de;2010;432
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2023;33.976
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2022;29.880
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2021;26.422
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2020;26.314
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2019;29.743
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2018;17.468
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2017;16.463
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2016;15.399
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2015;12.133
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2014;..
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2013;..
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2012;12.092
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2011;17.627
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Navarra, Comunidad Foral de;2010;24.586
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2023;25.005
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2022;21.091
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2021;15.959
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2020;13.597
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2019;18.435
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2018;18.474
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2017;16.771
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2016;10.151
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2015;10.440
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2014;..
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2013;..
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2012;9.193
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2011;10.942
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);País Vasco;2010;16.474
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2023;8.653
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2022;8.042
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2021;5.648
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2020;7.725
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2019;6.595
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2018;6.220
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2017;5.681
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2016;4.134
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2015;5.621
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2014;5.811
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2013;5.366
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2012;7.004
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2011;7.963
Ayuntamientos de 5.000 o menos habitantes;Valores absolutos (Miles de euros);Rioja, La;2010;11.230
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2023;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2022;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2021;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2020;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2019;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2018;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2017;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2016;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2015;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2012;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2011;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;TOTAL;2010;100,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2023;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2022;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2021;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2020;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2019;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2018;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2017;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2016;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2015;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2012;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2011;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;SUBTOTAL (Sin País Vasco y Navarra);2010;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2023;12,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2022;12,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2021;12,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2020;11,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2019;13,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2018;12,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2017;14,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2016;13,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2015;13,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2012;16,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2011;16,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Andalucía;2010;14,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2023;8,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2022;9,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2021;9,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2020;9,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2019;7,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2018;7,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2017;2,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2016;8,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2015;8,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2012;11,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2011;10,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Aragón;2010;9,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2023;0,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2022;0,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2021;0,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2020;0,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2019;0,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2018;0,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2017;2,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2016;0,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2015;0,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2012;0,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2011;1,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Asturias, Principado de;2010;1,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2023;0,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2022;1,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2021;1,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2020;0,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2019;1,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2018;1,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2017;3,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2016;0,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2015;1,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2012;1,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2011;1,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Balears, Illes;2010;0,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2023;1,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2022;1,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2021;1,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2020;1,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2019;1,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2018;2,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2017;3,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2016;1,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2015;1,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2012;0,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2011;0,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Canarias;2010;0,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2023;2,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2022;1,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2021;1,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2020;1,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2019;2,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2018;1,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2017;1,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2016;2,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2015;2,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2012;2,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2011;1,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cantabria;2010;1,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2023;11,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2022;11,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2021;12,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2020;9,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2019;9,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2018;9,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2017;4,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2016;10,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2015;10,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2012;7,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2011;9,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla y León;2010;9,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2023;10,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2022;10,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2021;10,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2020;7,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2019;9,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2018;9,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2017;4,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2016;10,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2015;9,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2012;14,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2011;13,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Castilla-La Mancha;2010;11,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2023;15,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2022;15,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2021;14,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2020;16,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2019;15,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2018;17,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2017;16,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2016;16,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2015;17,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2012;14,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2011;15,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Cataluña;2010;17,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2023;10,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2022;8,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2021;8,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2020;10,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2019;9,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2018;8,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2017;9,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2016;8,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2015;9,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2012;7,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2011;7,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Comunitat Valenciana;2010;10,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2023;5,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2022;4,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2021;5,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2020;5,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2019;5,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2018;5,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2017;1,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2016;4,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2015;5,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2012;5,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2011;3,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Extremadura;2010;4,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2023;5,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2022;4,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2021;4,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2020;4,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2019;4,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2018;4,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2017;4,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2016;5,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2015;5,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2012;4,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2011;4,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Galicia;2010;5,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2023;2,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2022;3,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2021;3,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2020;3,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2019;3,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2018;3,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2017;18,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2016;2,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2015;2,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2012;1,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2011;1,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Madrid, Comunidad de;2010;1,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2023;0,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2022;0,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2021;0,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2020;0,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2019;0,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2018;0,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2017;3,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2016;0,1
