Indicador;Comunidad autónoma;periodo;Total
C.VI Inversiones reales;Extremadura;2010;28.842
C.VI Inversiones reales;Galicia;2023;43.953
C.VI Inversiones reales;Galicia;2022;30.718
C.VI Inversiones reales;Galicia;2021;27.769
C.VI Inversiones reales;Galicia;2020;25.869
C.VI Inversiones reales;Galicia;2019;34.568
C.VI Inversiones reales;Galicia;2018;28.054
C.VI Inversiones reales;Galicia;2017;19.893
C.VI Inversiones reales;Galicia;2016;17.659
C.VI Inversiones reales;Galicia;2015;26.622
C.VI Inversiones reales;Galicia;2014;17.940
C.VI Inversiones reales;Galicia;2013;22.642
C.VI Inversiones reales;Galicia;2012;22.635
C.VI Inversiones reales;Galicia;2011;47.088
C.VI Inversiones reales;Galicia;2010;74.108
C.VI Inversiones reales;Madrid, Comunidad de;2023;75.269
C.VI Inversiones reales;Madrid, Comunidad de;2022;94.727
C.VI Inversiones reales;Madrid, Comunidad de;2021;60.024
C.VI Inversiones reales;Madrid, Comunidad de;2020;33.458
C.VI Inversiones reales;Madrid, Comunidad de;2019;41.691
C.VI Inversiones reales;Madrid, Comunidad de;2018;27.317
C.VI Inversiones reales;Madrid, Comunidad de;2017;27.261
C.VI Inversiones reales;Madrid, Comunidad de;2016;19.351
C.VI Inversiones reales;Madrid, Comunidad de;2015;9.607
C.VI Inversiones reales;Madrid, Comunidad de;2014;18.356
C.VI Inversiones reales;Madrid, Comunidad de;2013;16.198
C.VI Inversiones reales;Madrid, Comunidad de;2012;25.041
C.VI Inversiones reales;Madrid, Comunidad de;2011;39.034
C.VI Inversiones reales;Madrid, Comunidad de;2010;78.681
C.VI Inversiones reales;Murcia, Región de;2023;13.501
C.VI Inversiones reales;Murcia, Región de;2022;8.366
C.VI Inversiones reales;Murcia, Región de;2021;5.883
C.VI Inversiones reales;Murcia, Región de;2020;7.682
C.VI Inversiones reales;Murcia, Región de;2019;11.186
C.VI Inversiones reales;Murcia, Región de;2018;3.242
C.VI Inversiones reales;Murcia, Región de;2017;5.061
C.VI Inversiones reales;Murcia, Región de;2016;4.737
C.VI Inversiones reales;Murcia, Región de;2015;4.829
C.VI Inversiones reales;Murcia, Región de;2014;5.452
C.VI Inversiones reales;Murcia, Región de;2013;3.427
C.VI Inversiones reales;Murcia, Región de;2012;8.059
C.VI Inversiones reales;Murcia, Región de;2011;18.594
C.VI Inversiones reales;Murcia, Región de;2010;34.286
C.VI Inversiones reales;Navarra, Comunidad Foral de;2023;29.094
C.VI Inversiones reales;Navarra, Comunidad Foral de;2022;19.740
C.VI Inversiones reales;Navarra, Comunidad Foral de;2021;23.599
C.VI Inversiones reales;Navarra, Comunidad Foral de;2020;26.306
C.VI Inversiones reales;Navarra, Comunidad Foral de;2019;22.341
C.VI Inversiones reales;Navarra, Comunidad Foral de;2018;9.767
C.VI Inversiones reales;Navarra, Comunidad Foral de;2017;6.548
C.VI Inversiones reales;Navarra, Comunidad Foral de;2016;5.100
C.VI Inversiones reales;Navarra, Comunidad Foral de;2015;3.855
C.VI Inversiones reales;Navarra, Comunidad Foral de;2014;..
C.VI Inversiones reales;Navarra, Comunidad Foral de;2013;..
C.VI Inversiones reales;Navarra, Comunidad Foral de;2012;2.770
C.VI Inversiones reales;Navarra, Comunidad Foral de;2011;17.476
C.VI Inversiones reales;Navarra, Comunidad Foral de;2010;32.174
C.VI Inversiones reales;País Vasco;2023;44.923
C.VI Inversiones reales;País Vasco;2022;41.882
C.VI Inversiones reales;País Vasco;2021;35.997
C.VI Inversiones reales;País Vasco;2020;33.052
C.VI Inversiones reales;País Vasco;2019;31.688
C.VI Inversiones reales;País Vasco;2018;27.190
C.VI Inversiones reales;País Vasco;2017;22.199
C.VI Inversiones reales;País Vasco;2016;20.319
C.VI Inversiones reales;País Vasco;2015;20.897
C.VI Inversiones reales;País Vasco;2014;..
C.VI Inversiones reales;País Vasco;2013;..
C.VI Inversiones reales;País Vasco;2012;18.400
C.VI Inversiones reales;País Vasco;2011;24.840
C.VI Inversiones reales;País Vasco;2010;58.690
C.VI Inversiones reales;Rioja, La;2023;4.912
C.VI Inversiones reales;Rioja, La;2022;5.758
C.VI Inversiones reales;Rioja, La;2021;3.219
C.VI Inversiones reales;Rioja, La;2020;6.191
C.VI Inversiones reales;Rioja, La;2019;5.094
C.VI Inversiones reales;Rioja, La;2018;4.602
C.VI Inversiones reales;Rioja, La;2017;3.412
C.VI Inversiones reales;Rioja, La;2016;1.667
C.VI Inversiones reales;Rioja, La;2015;3.648
C.VI Inversiones reales;Rioja, La;2014;5.561
C.VI Inversiones reales;Rioja, La;2013;2.933
C.VI Inversiones reales;Rioja, La;2012;3.329
C.VI Inversiones reales;Rioja, La;2011;8.182
C.VI Inversiones reales;Rioja, La;2010;12.342
C.VII Transferencias de capital;TOTAL;2023;29.709
C.VII Transferencias de capital;TOTAL;2022;34.190
C.VII Transferencias de capital;TOTAL;2021;23.657
C.VII Transferencias de capital;TOTAL;2020;14.471
C.VII Transferencias de capital;TOTAL;2019;24.930
C.VII Transferencias de capital;TOTAL;2018;45.196
C.VII Transferencias de capital;TOTAL;2017;24.262
C.VII Transferencias de capital;TOTAL;2016;32.393
C.VII Transferencias de capital;TOTAL;2015;45.933
C.VII Transferencias de capital;TOTAL;2014;..
C.VII Transferencias de capital;TOTAL;2013;..
C.VII Transferencias de capital;TOTAL;2012;28.820
C.VII Transferencias de capital;TOTAL;2011;43.836
C.VII Transferencias de capital;TOTAL;2010;51.801
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2023;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2022;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2021;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2020;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2019;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2018;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2017;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2016;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2015;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2014;15.287
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2013;21.101
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2012;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2011;..
C.VII Transferencias de capital;SUBTOTAL (Sin País Vasco y Navarra);2010;..
C.VII Transferencias de capital;Andalucía;2023;261
C.VII Transferencias de capital;Andalucía;2022;595
C.VII Transferencias de capital;Andalucía;2021;367
C.VII Transferencias de capital;Andalucía;2020;1.398
C.VII Transferencias de capital;Andalucía;2019;1.094
C.VII Transferencias de capital;Andalucía;2018;5.005
C.VII Transferencias de capital;Andalucía;2017;1.774
C.VII Transferencias de capital;Andalucía;2016;1.866
C.VII Transferencias de capital;Andalucía;2015;1.684
C.VII Transferencias de capital;Andalucía;2014;2.524
C.VII Transferencias de capital;Andalucía;2013;5.340
C.VII Transferencias de capital;Andalucía;2012;1.039
C.VII Transferencias de capital;Andalucía;2011;3.712
C.VII Transferencias de capital;Andalucía;2010;5.843
C.VII Transferencias de capital;Aragón;2023;1.092
C.VII Transferencias de capital;Aragón;2022;4.111
C.VII Transferencias de capital;Aragón;2021;3.000
C.VII Transferencias de capital;Aragón;2020;633
C.VII Transferencias de capital;Aragón;2019;1.716
C.VII Transferencias de capital;Aragón;2018;1.690
C.VII Transferencias de capital;Aragón;2017;1.019
C.VII Transferencias de capital;Aragón;2016;854
C.VII Transferencias de capital;Aragón;2015;732
C.VII Transferencias de capital;Aragón;2014;1.041
C.VII Transferencias de capital;Aragón;2013;296
C.VII Transferencias de capital;Aragón;2012;744
C.VII Transferencias de capital;Aragón;2011;403
C.VII Transferencias de capital;Aragón;2010;520
C.VII Transferencias de capital;Asturias, Principado de;2023;0
C.VII Transferencias de capital;Asturias, Principado de;2022;7
C.VII Transferencias de capital;Asturias, Principado de;2021;0
C.VII Transferencias de capital;Asturias, Principado de;2020;0
C.VII Transferencias de capital;Asturias, Principado de;2019;0
C.VII Transferencias de capital;Asturias, Principado de;2018;110
C.VII Transferencias de capital;Asturias, Principado de;2017;172
C.VII Transferencias de capital;Asturias, Principado de;2016;323
C.VII Transferencias de capital;Asturias, Principado de;2015;2
C.VII Transferencias de capital;Asturias, Principado de;2014;83
C.VII Transferencias de capital;Asturias, Principado de;2013;0
C.VII Transferencias de capital;Asturias, Principado de;2012;146
C.VII Transferencias de capital;Asturias, Principado de;2011;0
C.VII Transferencias de capital;Asturias, Principado de;2010;13
C.VII Transferencias de capital;Balears, Illes;2023;4.031
C.VII Transferencias de capital;Balears, Illes;2022;2.172
C.VII Transferencias de capital;Balears, Illes;2021;2.361
C.VII Transferencias de capital;Balears, Illes;2020;1.137
C.VII Transferencias de capital;Balears, Illes;2019;1.617
C.VII Transferencias de capital;Balears, Illes;2018;1.283
C.VII Transferencias de capital;Balears, Illes;2017;1.270
C.VII Transferencias de capital;Balears, Illes;2016;1.552
C.VII Transferencias de capital;Balears, Illes;2015;1.992
C.VII Transferencias de capital;Balears, Illes;2014;2.042
C.VII Transferencias de capital;Balears, Illes;2013;1.959
C.VII Transferencias de capital;Balears, Illes;2012;1.982
C.VII Transferencias de capital;Balears, Illes;2011;3.501
C.VII Transferencias de capital;Balears, Illes;2010;5.280
C.VII Transferencias de capital;Canarias;2023;5.081
C.VII Transferencias de capital;Canarias;2022;5.988
C.VII Transferencias de capital;Canarias;2021;2.762
C.VII Transferencias de capital;Canarias;2020;2.725
C.VII Transferencias de capital;Canarias;2019;1.796
C.VII Transferencias de capital;Canarias;2018;2.657
C.VII Transferencias de capital;Canarias;2017;1.833
C.VII Transferencias de capital;Canarias;2016;1.002
C.VII Transferencias de capital;Canarias;2015;8.867
C.VII Transferencias de capital;Canarias;2014;1.884
C.VII Transferencias de capital;Canarias;2013;625
C.VII Transferencias de capital;Canarias;2012;623
C.VII Transferencias de capital;Canarias;2011;104
C.VII Transferencias de capital;Canarias;2010;822
C.VII Transferencias de capital;Cantabria;2023;0
C.VII Transferencias de capital;Cantabria;2022;11
C.VII Transferencias de capital;Cantabria;2021;0
C.VII Transferencias de capital;Cantabria;2020;0
C.VII Transferencias de capital;Cantabria;2019;19
C.VII Transferencias de capital;Cantabria;2018;0
C.VII Transferencias de capital;Cantabria;2017;0
C.VII Transferencias de capital;Cantabria;2016;0
C.VII Transferencias de capital;Cantabria;2015;0
C.VII Transferencias de capital;Cantabria;2014;800
C.VII Transferencias de capital;Cantabria;2013;1.163
C.VII Transferencias de capital;Cantabria;2012;580
C.VII Transferencias de capital;Cantabria;2011;1.219
C.VII Transferencias de capital;Cantabria;2010;78
C.VII Transferencias de capital;Castilla y León;2023;522
C.VII Transferencias de capital;Castilla y León;2022;805
C.VII Transferencias de capital;Castilla y León;2021;652
C.VII Transferencias de capital;Castilla y León;2020;1.264
C.VII Transferencias de capital;Castilla y León;2019;2.635
C.VII Transferencias de capital;Castilla y León;2018;1.668
C.VII Transferencias de capital;Castilla y León;2017;3.167
C.VII Transferencias de capital;Castilla y León;2016;7.894
C.VII Transferencias de capital;Castilla y León;2015;7.553
C.VII Transferencias de capital;Castilla y León;2014;479
C.VII Transferencias de capital;Castilla y León;2013;757
C.VII Transferencias de capital;Castilla y León;2012;522
C.VII Transferencias de capital;Castilla y León;2011;564
C.VII Transferencias de capital;Castilla y León;2010;777
C.VII Transferencias de capital;Castilla-La Mancha;2023;180
C.VII Transferencias de capital;Castilla-La Mancha;2022;180
C.VII Transferencias de capital;Castilla-La Mancha;2021;61
C.VII Transferencias de capital;Castilla-La Mancha;2020;250
C.VII Transferencias de capital;Castilla-La Mancha;2019;926
C.VII Transferencias de capital;Castilla-La Mancha;2018;54
C.VII Transferencias de capital;Castilla-La Mancha;2017;34
C.VII Transferencias de capital;Castilla-La Mancha;2016;0
C.VII Transferencias de capital;Castilla-La Mancha;2015;29
C.VII Transferencias de capital;Castilla-La Mancha;2014;25
C.VII Transferencias de capital;Castilla-La Mancha;2013;26
C.VII Transferencias de capital;Castilla-La Mancha;2012;1.340
C.VII Transferencias de capital;Castilla-La Mancha;2011;5.158
C.VII Transferencias de capital;Castilla-La Mancha;2010;5.746
C.VII Transferencias de capital;Cataluña;2023;5.356
C.VII Transferencias de capital;Cataluña;2022;7.108
C.VII Transferencias de capital;Cataluña;2021;4.248
C.VII Transferencias de capital;Cataluña;2020;2.019
C.VII Transferencias de capital;Cataluña;2019;6.356
C.VII Transferencias de capital;Cataluña;2018;22.780
C.VII Transferencias de capital;Cataluña;2017;7.949
C.VII Transferencias de capital;Cataluña;2016;11.766
C.VII Transferencias de capital;Cataluña;2015;8.716
C.VII Transferencias de capital;Cataluña;2014;3.600
C.VII Transferencias de capital;Cataluña;2013;7.387
C.VII Transferencias de capital;Cataluña;2012;10.998
C.VII Transferencias de capital;Cataluña;2011;13.348
C.VII Transferencias de capital;Cataluña;2010;15.279
C.VII Transferencias de capital;Comunitat Valenciana;2023;78
C.VII Transferencias de capital;Comunitat Valenciana;2022;462
C.VII Transferencias de capital;Comunitat Valenciana;2021;18
C.VII Transferencias de capital;Comunitat Valenciana;2020;140
C.VII Transferencias de capital;Comunitat Valenciana;2019;44
C.VII Transferencias de capital;Comunitat Valenciana;2018;292
C.VII Transferencias de capital;Comunitat Valenciana;2017;90
C.VII Transferencias de capital;Comunitat Valenciana;2016;357
C.VII Transferencias de capital;Comunitat Valenciana;2015;500
C.VII Transferencias de capital;Comunitat Valenciana;2014;515
C.VII Transferencias de capital;Comunitat Valenciana;2013;920
C.VII Transferencias de capital;Comunitat Valenciana;2012;2.138
C.VII Transferencias de capital;Comunitat Valenciana;2011;2.408
C.VII Transferencias de capital;Comunitat Valenciana;2010;2.729
C.VII Transferencias de capital;Extremadura;2023;1
C.VII Transferencias de capital;Extremadura;2022;0
C.VII Transferencias de capital;Extremadura;2021;0
C.VII Transferencias de capital;Extremadura;2020;0
C.VII Transferencias de capital;Extremadura;2019;0
C.VII Transferencias de capital;Extremadura;2018;17
C.VII Transferencias de capital;Extremadura;2017;0
C.VII Transferencias de capital;Extremadura;2016;24
C.VII Transferencias de capital;Extremadura;2015;40
C.VII Transferencias de capital;Extremadura;2014;59
C.VII Transferencias de capital;Extremadura;2013;27
C.VII Transferencias de capital;Extremadura;2012;26
C.VII Transferencias de capital;Extremadura;2011;1
C.VII Transferencias de capital;Extremadura;2010;72
C.VII Transferencias de capital;Galicia;2023;1.092
C.VII Transferencias de capital;Galicia;2022;1.087
C.VII Transferencias de capital;Galicia;2021;2.462
C.VII Transferencias de capital;Galicia;2020;626
C.VII Transferencias de capital;Galicia;2019;1.382
C.VII Transferencias de capital;Galicia;2018;1.135
C.VII Transferencias de capital;Galicia;2017;476
C.VII Transferencias de capital;Galicia;2016;750
C.VII Transferencias de capital;Galicia;2015;774
C.VII Transferencias de capital;Galicia;2014;929
C.VII Transferencias de capital;Galicia;2013;1.020
C.VII Transferencias de capital;Galicia;2012;1.441
C.VII Transferencias de capital;Galicia;2011;1.599
C.VII Transferencias de capital;Galicia;2010;1.533
C.VII Transferencias de capital;Madrid, Comunidad de;2023;74
C.VII Transferencias de capital;Madrid, Comunidad de;2022;1.000
C.VII Transferencias de capital;Madrid, Comunidad de;2021;247
C.VII Transferencias de capital;Madrid, Comunidad de;2020;0
C.VII Transferencias de capital;Madrid, Comunidad de;2019;203
C.VII Transferencias de capital;Madrid, Comunidad de;2018;107
C.VII Transferencias de capital;Madrid, Comunidad de;2017;0
C.VII Transferencias de capital;Madrid, Comunidad de;2016;0
C.VII Transferencias de capital;Madrid, Comunidad de;2015;9.206
C.VII Transferencias de capital;Madrid, Comunidad de;2014;0
C.VII Transferencias de capital;Madrid, Comunidad de;2013;0
C.VII Transferencias de capital;Madrid, Comunidad de;2012;904
C.VII Transferencias de capital;Madrid, Comunidad de;2011;899
C.VII Transferencias de capital;Madrid, Comunidad de;2010;1.152
C.VII Transferencias de capital;Murcia, Región de;2023;374
C.VII Transferencias de capital;Murcia, Región de;2022;381
C.VII Transferencias de capital;Murcia, Región de;2021;783
C.VII Transferencias de capital;Murcia, Región de;2020;83
C.VII Transferencias de capital;Murcia, Región de;2019;43
C.VII Transferencias de capital;Murcia, Región de;2018;43
C.VII Transferencias de capital;Murcia, Región de;2017;68
C.VII Transferencias de capital;Murcia, Región de;2016;43
C.VII Transferencias de capital;Murcia, Región de;2015;386
C.VII Transferencias de capital;Murcia, Región de;2014;651
C.VII Transferencias de capital;Murcia, Región de;2013;727
C.VII Transferencias de capital;Murcia, Región de;2012;1.663
C.VII Transferencias de capital;Murcia, Región de;2011;501
C.VII Transferencias de capital;Murcia, Región de;2010;4.472
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2023;378
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2022;694
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2021;399
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2020;198
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2019;881
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2018;563
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2017;458
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2016;598
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2015;554
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2014;..
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2013;..
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2012;233
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2011;229
C.VII Transferencias de capital;Navarra, Comunidad Foral de;2010;709
C.VII Transferencias de capital;País Vasco;2023;10.644
C.VII Transferencias de capital;País Vasco;2022;7.982
C.VII Transferencias de capital;País Vasco;2021;5.039
C.VII Transferencias de capital;País Vasco;2020;3.286
C.VII Transferencias de capital;País Vasco;2019;5.442
C.VII Transferencias de capital;País Vasco;2018;7.358
C.VII Transferencias de capital;País Vasco;2017;5.283
C.VII Transferencias de capital;País Vasco;2016;4.189
C.VII Transferencias de capital;País Vasco;2015;4.309
C.VII Transferencias de capital;País Vasco;2014;..
C.VII Transferencias de capital;País Vasco;2013;..
C.VII Transferencias de capital;País Vasco;2012;3.794
C.VII Transferencias de capital;País Vasco;2011;9.899
C.VII Transferencias de capital;País Vasco;2010;6.330
C.VII Transferencias de capital;Rioja, La;2023;546
C.VII Transferencias de capital;Rioja, La;2022;1.607
C.VII Transferencias de capital;Rioja, La;2021;1.257
C.VII Transferencias de capital;Rioja, La;2020;712
C.VII Transferencias de capital;Rioja, La;2019;776
C.VII Transferencias de capital;Rioja, La;2018;434
C.VII Transferencias de capital;Rioja, La;2017;669
C.VII Transferencias de capital;Rioja, La;2016;1.177
C.VII Transferencias de capital;Rioja, La;2015;588
C.VII Transferencias de capital;Rioja, La;2014;655
C.VII Transferencias de capital;Rioja, La;2013;854
C.VII Transferencias de capital;Rioja, La;2012;647
C.VII Transferencias de capital;Rioja, La;2011;293
C.VII Transferencias de capital;Rioja, La;2010;445
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2023;781
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2022;734
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2021;1.133
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2020;2.200
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2019;1.613
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2018;5.937
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2017;6.091
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2016;12.464
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2015;11.918
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2014;..
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2013;..
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2012;10.202
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2011;5.953
C.VIII y C.IX Activos y pasivos financieros;TOTAL;2010;10.045
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2023;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2022;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2021;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2020;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2019;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2018;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2017;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2016;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2015;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2014;7.113
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2013;5.574
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2012;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2011;..
C.VIII y C.IX Activos y pasivos financieros;SUBTOTAL (Sin País Vasco y Navarra);2010;..
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2023;171
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2022;98
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2021;274
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2020;67
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2019;76
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2018;130
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2017;69
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2016;171
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2015;110
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2014;143
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2013;729
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2012;191
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2011;677
C.VIII y C.IX Activos y pasivos financieros;Andalucía;2010;652
C.VIII y C.IX Activos y pasivos financieros;Aragón;2023;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2022;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2021;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2020;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2019;0
C.VIII y C.IX Activos y pasivos financieros;Aragón;2018;3.350
C.VIII y C.IX Activos y pasivos financieros;Aragón;2017;3.469
C.VIII y C.IX Activos y pasivos financieros;Aragón;2016;4.289
C.VIII y C.IX Activos y pasivos financieros;Aragón;2015;2.829
C.VIII y C.IX Activos y pasivos financieros;Aragón;2014;2.850
C.VIII y C.IX Activos y pasivos financieros;Aragón;2013;1.402
C.VIII y C.IX Activos y pasivos financieros;Aragón;2012;15
C.VIII y C.IX Activos y pasivos financieros;Aragón;2011;14
C.VIII y C.IX Activos y pasivos financieros;Aragón;2010;15
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2023;16
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2022;17
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2021;12
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2020;20
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2019;16
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2018;15
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2017;18
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2016;17
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2015;17
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2014;20
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2013;19
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2012;116
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2011;22
C.VIII y C.IX Activos y pasivos financieros;Asturias, Principado de;2010;30
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2023;44
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2022;29
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2021;35
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2020;33
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2019;48
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2018;93
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2017;83
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2016;77
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2015;103
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2014;62
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2013;46
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2012;40
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2011;79
C.VIII y C.IX Activos y pasivos financieros;Balears, Illes;2010;94
C.VIII y C.IX Activos y pasivos financieros;Canarias;2023;91
C.VIII y C.IX Activos y pasivos financieros;Canarias;2022;95
C.VIII y C.IX Activos y pasivos financieros;Canarias;2021;95
C.VIII y C.IX Activos y pasivos financieros;Canarias;2020;94
C.VIII y C.IX Activos y pasivos financieros;Canarias;2019;92
C.VIII y C.IX Activos y pasivos financieros;Canarias;2018;452
C.VIII y C.IX Activos y pasivos financieros;Canarias;2017;503
C.VIII y C.IX Activos y pasivos financieros;Canarias;2016;795
C.VIII y C.IX Activos y pasivos financieros;Canarias;2015;1.066
C.VIII y C.IX Activos y pasivos financieros;Canarias;2014;681
C.VIII y C.IX Activos y pasivos financieros;Canarias;2013;52
C.VIII y C.IX Activos y pasivos financieros;Canarias;2012;6.869
C.VIII y C.IX Activos y pasivos financieros;Canarias;2011;66
C.VIII y C.IX Activos y pasivos financieros;Canarias;2010;214
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2023;24
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2022;34
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2021;9
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2020;12
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2019;19
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2018;15
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2017;42
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2016;26
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2015;39
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2014;38
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2013;39
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2012;32
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2011;35
C.VIII y C.IX Activos y pasivos financieros;Cantabria;2010;43
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2023;28
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2022;45
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2021;329
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2020;37
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2019;52
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2018;43
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2017;72
