Indicador;Comunidad autónoma;periodo;Total
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2018;43
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2017;72
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2016;71
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2015;45
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2014;59
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2013;79
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2012;102
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2011;117
C.VIII y C.IX Activos y pasivos financieros;Castilla y León;2010;173
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2023;136
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2022;168
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2021;146
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2020;157
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2019;55
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2018;39
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2017;19
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2016;26
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2015;20
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2014;11
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2013;28
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2012;56
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2011;30
C.VIII y C.IX Activos y pasivos financieros;Castilla-La Mancha;2010;43
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2023;213
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2022;151
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2021;166
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2020;1.698
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2019;1.149
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2018;97
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2017;148
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2016;266
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2015;944
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2014;522
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2013;496
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2012;665
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2011;680
C.VIII y C.IX Activos y pasivos financieros;Cataluña;2010;109
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2023;21
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2022;20
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2021;20
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2020;23
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2019;32
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2018;25
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2017;36
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2016;3.083
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2015;2.574
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2014;2.139
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2013;1.035
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2012;80
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2011;72
C.VIII y C.IX Activos y pasivos financieros;Comunitat Valenciana;2010;79
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2023;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2022;4
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2021;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2020;17
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2019;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2018;4
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2017;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2016;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2015;3
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2014;5
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2013;4
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2012;0
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2011;8
C.VIII y C.IX Activos y pasivos financieros;Extremadura;2010;76
C.VIII y C.IX Activos y pasivos financieros;Galicia;2023;32
C.VIII y C.IX Activos y pasivos financieros;Galicia;2022;26
C.VIII y C.IX Activos y pasivos financieros;Galicia;2021;21
C.VIII y C.IX Activos y pasivos financieros;Galicia;2020;6
C.VIII y C.IX Activos y pasivos financieros;Galicia;2019;31
C.VIII y C.IX Activos y pasivos financieros;Galicia;2018;50
C.VIII y C.IX Activos y pasivos financieros;Galicia;2017;30
C.VIII y C.IX Activos y pasivos financieros;Galicia;2016;50
C.VIII y C.IX Activos y pasivos financieros;Galicia;2015;35
C.VIII y C.IX Activos y pasivos financieros;Galicia;2014;122
C.VIII y C.IX Activos y pasivos financieros;Galicia;2013;679
C.VIII y C.IX Activos y pasivos financieros;Galicia;2012;65
C.VIII y C.IX Activos y pasivos financieros;Galicia;2011;41
C.VIII y C.IX Activos y pasivos financieros;Galicia;2010;71
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2023;0
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2022;0
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2021;8
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2020;7
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2019;21
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2018;26
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2017;43
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2016;42
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2015;60
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2014;56
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2013;66
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2012;36
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2011;26
C.VIII y C.IX Activos y pasivos financieros;Madrid, Comunidad de;2010;144
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2023;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2022;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2021;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2020;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2019;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2018;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2017;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2016;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2015;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2014;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2013;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2012;0
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2011;3
C.VIII y C.IX Activos y pasivos financieros;Murcia, Región de;2010;16
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2023;0
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2022;19
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2021;15
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2020;12
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2019;0
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2018;1.585
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2017;1.533
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2016;1.451
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2015;1.912
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2014;..
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2013;..
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2012;6
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2011;9
C.VIII y C.IX Activos y pasivos financieros;Navarra, Comunidad Foral de;2010;20
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2023;5
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2022;25
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2021;4
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2020;18
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2019;21
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2018;13
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2017;27
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2016;268
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2015;69
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2014;..
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2013;..
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2012;1.902
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2011;4.025
C.VIII y C.IX Activos y pasivos financieros;País Vasco;2010;7.722
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2023;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2022;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2021;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2020;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2019;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2018;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2017;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2016;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2015;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2014;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2013;0
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2012;24
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2011;40
C.VIII y C.IX Activos y pasivos financieros;Rioja, La;2010;23
