Indicador;Comunidad autónoma;periodo;Total
En % del total de empresas;Navarra, Comunidad Foral de;2020;1,5
En % del total de empresas;Navarra, Comunidad Foral de;2019;1,5
En % del total de empresas;Navarra, Comunidad Foral de;2018;1,1
En % del total de empresas;Navarra, Comunidad Foral de;2017;1,0
En % del total de empresas;Navarra, Comunidad Foral de;2016;0,9
En % del total de empresas;Navarra, Comunidad Foral de;2015;0,9
En % del total de empresas;Navarra, Comunidad Foral de;2014;0,9
En % del total de empresas;Navarra, Comunidad Foral de;2013;0,8
En % del total de empresas;Navarra, Comunidad Foral de;2012;0,8
En % del total de empresas;Navarra, Comunidad Foral de;2011;0,7
En % del total de empresas;Navarra, Comunidad Foral de;2010;0,7
En % del total de empresas;Navarra, Comunidad Foral de;2009;0,7
En % del total de empresas;Navarra, Comunidad Foral de;2008;0,7
En % del total de empresas;País Vasco;2024;1,6
En % del total de empresas;País Vasco;2023;1,5
En % del total de empresas;País Vasco;2022;1,4
En % del total de empresas;País Vasco;2021;1,4
En % del total de empresas;País Vasco;2020;1,3
En % del total de empresas;País Vasco;2019;1,2
En % del total de empresas;País Vasco;2018;0,9
En % del total de empresas;País Vasco;2017;0,9
En % del total de empresas;País Vasco;2016;0,9
En % del total de empresas;País Vasco;2015;0,8
En % del total de empresas;País Vasco;2014;0,8
En % del total de empresas;País Vasco;2013;0,7
En % del total de empresas;País Vasco;2012;0,8
En % del total de empresas;País Vasco;2011;0,7
En % del total de empresas;País Vasco;2010;0,7
En % del total de empresas;País Vasco;2009;0,8
En % del total de empresas;País Vasco;2008;0,8
En % del total de empresas;Rioja, La;2024;1,5
En % del total de empresas;Rioja, La;2023;1,4
En % del total de empresas;Rioja, La;2022;1,3
En % del total de empresas;Rioja, La;2021;1,2
En % del total de empresas;Rioja, La;2020;1,2
En % del total de empresas;Rioja, La;2019;1,2
En % del total de empresas;Rioja, La;2018;1,0
En % del total de empresas;Rioja, La;2017;1,0
En % del total de empresas;Rioja, La;2016;1,0
En % del total de empresas;Rioja, La;2015;0,9
En % del total de empresas;Rioja, La;2014;0,9
En % del total de empresas;Rioja, La;2013;0,8
En % del total de empresas;Rioja, La;2012;0,8
En % del total de empresas;Rioja, La;2011;0,7
En % del total de empresas;Rioja, La;2010;0,7
En % del total de empresas;Rioja, La;2009;0,6
En % del total de empresas;Rioja, La;2008;0,6
En % del total de empresas;Ceuta y Melilla;2024;1,8
En % del total de empresas;Ceuta y Melilla;2023;1,7
En % del total de empresas;Ceuta y Melilla;2022;1,8
En % del total de empresas;Ceuta y Melilla;2021;1,6
En % del total de empresas;Ceuta y Melilla;2020;1,5
En % del total de empresas;Ceuta y Melilla;2019;1,4
En % del total de empresas;Ceuta y Melilla;2018;1,3
En % del total de empresas;Ceuta y Melilla;2017;1,4
En % del total de empresas;Ceuta y Melilla;2016;1,4
En % del total de empresas;Ceuta y Melilla;2015;1,3
En % del total de empresas;Ceuta y Melilla;2014;1,3
En % del total de empresas;Ceuta y Melilla;2013;1,2
En % del total de empresas;Ceuta y Melilla;2012;1,1
En % del total de empresas;Ceuta y Melilla;2011;1,1
En % del total de empresas;Ceuta y Melilla;2010;..
En % del total de empresas;Ceuta y Melilla;2009;..
En % del total de empresas;Ceuta y Melilla;2008;..
Porcentaje (De empresas vinculadas al deporte);Total;2024;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2023;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2022;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2021;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2020;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2019;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2018;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2017;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2016;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2015;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2014;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2013;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2012;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2011;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2010;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2009;100,0
Porcentaje (De empresas vinculadas al deporte);Total;2008;100,0
Porcentaje (De empresas vinculadas al deporte);Andalucía;2024;15,5
Porcentaje (De empresas vinculadas al deporte);Andalucía;2023;15,1
Porcentaje (De empresas vinculadas al deporte);Andalucía;2022;14,9
Porcentaje (De empresas vinculadas al deporte);Andalucía;2021;14,7
Porcentaje (De empresas vinculadas al deporte);Andalucía;2020;14,7
Porcentaje (De empresas vinculadas al deporte);Andalucía;2019;14,6
Porcentaje (De empresas vinculadas al deporte);Andalucía;2018;14,7
Porcentaje (De empresas vinculadas al deporte);Andalucía;2017;14,8
Porcentaje (De empresas vinculadas al deporte);Andalucía;2016;14,9
Porcentaje (De empresas vinculadas al deporte);Andalucía;2015;15,2
Porcentaje (De empresas vinculadas al deporte);Andalucía;2014;15,3
Porcentaje (De empresas vinculadas al deporte);Andalucía;2013;14,9
Porcentaje (De empresas vinculadas al deporte);Andalucía;2012;15,2
Porcentaje (De empresas vinculadas al deporte);Andalucía;2011;15,3
Porcentaje (De empresas vinculadas al deporte);Andalucía;2010;15,4
Porcentaje (De empresas vinculadas al deporte);Andalucía;2009;15,0
Porcentaje (De empresas vinculadas al deporte);Andalucía;2008;15,0
Porcentaje (De empresas vinculadas al deporte);Aragón;2024;2,7
Porcentaje (De empresas vinculadas al deporte);Aragón;2023;2,6
Porcentaje (De empresas vinculadas al deporte);Aragón;2022;2,8
Porcentaje (De empresas vinculadas al deporte);Aragón;2021;2,8
Porcentaje (De empresas vinculadas al deporte);Aragón;2020;2,8
Porcentaje (De empresas vinculadas al deporte);Aragón;2019;2,8
Porcentaje (De empresas vinculadas al deporte);Aragón;2018;2,7
Porcentaje (De empresas vinculadas al deporte);Aragón;2017;2,6
Porcentaje (De empresas vinculadas al deporte);Aragón;2016;2,6
Porcentaje (De empresas vinculadas al deporte);Aragón;2015;2,6
Porcentaje (De empresas vinculadas al deporte);Aragón;2014;2,5
Porcentaje (De empresas vinculadas al deporte);Aragón;2013;2,4
Porcentaje (De empresas vinculadas al deporte);Aragón;2012;2,3
Porcentaje (De empresas vinculadas al deporte);Aragón;2011;2,3
Porcentaje (De empresas vinculadas al deporte);Aragón;2010;2,3
Porcentaje (De empresas vinculadas al deporte);Aragón;2009;2,5
Porcentaje (De empresas vinculadas al deporte);Aragón;2008;2,6
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2024;2,2
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2023;2,2
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2022;2,2
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2021;2,2
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2020;2,2
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2019;2,3
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2018;2,2
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2017;2,1
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2016;2,2
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2015;2,2
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2014;2,2
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2013;2,3
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2012;2,3
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2011;2,3
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2010;2,3
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2009;2,3
Porcentaje (De empresas vinculadas al deporte);Asturias, Principado de;2008;2,2
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2024;3,9
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2023;3,9
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2022;3,8
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2021;3,7
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2020;3,8
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2019;3,8
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2018;3,8
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2017;3,9
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2016;3,8
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2015;3,9
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2014;3,9
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2013;4,1
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2012;4,2
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2011;4,1
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2010;4,2
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2009;3,9
Porcentaje (De empresas vinculadas al deporte);Balears, Illes;2008;3,9
Porcentaje (De empresas vinculadas al deporte);Canarias;2024;5,9
Porcentaje (De empresas vinculadas al deporte);Canarias;2023;5,9
Porcentaje (De empresas vinculadas al deporte);Canarias;2022;5,8
Porcentaje (De empresas vinculadas al deporte);Canarias;2021;5,8
Porcentaje (De empresas vinculadas al deporte);Canarias;2020;5,9
Porcentaje (De empresas vinculadas al deporte);Canarias;2019;5,9
Porcentaje (De empresas vinculadas al deporte);Canarias;2018;5,8
Porcentaje (De empresas vinculadas al deporte);Canarias;2017;5,9
Porcentaje (De empresas vinculadas al deporte);Canarias;2016;5,7
Porcentaje (De empresas vinculadas al deporte);Canarias;2015;5,7
Porcentaje (De empresas vinculadas al deporte);Canarias;2014;5,7
Porcentaje (De empresas vinculadas al deporte);Canarias;2013;5,5
Porcentaje (De empresas vinculadas al deporte);Canarias;2012;5,4
Porcentaje (De empresas vinculadas al deporte);Canarias;2011;5,4
Porcentaje (De empresas vinculadas al deporte);Canarias;2010;5,5
Porcentaje (De empresas vinculadas al deporte);Canarias;2009;5,6
Porcentaje (De empresas vinculadas al deporte);Canarias;2008;5,6
Porcentaje (De empresas vinculadas al deporte);Cantabria;2024;1,6
Porcentaje (De empresas vinculadas al deporte);Cantabria;2023;1,6
Porcentaje (De empresas vinculadas al deporte);Cantabria;2022;1,4
Porcentaje (De empresas vinculadas al deporte);Cantabria;2021;1,4
Porcentaje (De empresas vinculadas al deporte);Cantabria;2020;1,4
Porcentaje (De empresas vinculadas al deporte);Cantabria;2019;1,4
Porcentaje (De empresas vinculadas al deporte);Cantabria;2018;1,3
Porcentaje (De empresas vinculadas al deporte);Cantabria;2017;1,4
Porcentaje (De empresas vinculadas al deporte);Cantabria;2016;1,2
Porcentaje (De empresas vinculadas al deporte);Cantabria;2015;1,3
Porcentaje (De empresas vinculadas al deporte);Cantabria;2014;1,3
Porcentaje (De empresas vinculadas al deporte);Cantabria;2013;1,3
Porcentaje (De empresas vinculadas al deporte);Cantabria;2012;1,2
Porcentaje (De empresas vinculadas al deporte);Cantabria;2011;1,2
Porcentaje (De empresas vinculadas al deporte);Cantabria;2010;1,1
Porcentaje (De empresas vinculadas al deporte);Cantabria;2009;1,3
Porcentaje (De empresas vinculadas al deporte);Cantabria;2008;1,4
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2024;4,2
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2023;4,3
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2022;5,5
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2021;5,6
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2020;5,6
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2019;5,7
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2018;5,8
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2017;5,7
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2016;5,7
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2015;5,6
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2014;5,5
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2013;5,5
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2012;5,5
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2011;5,3
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2010;5,2
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2009;4,9
Porcentaje (De empresas vinculadas al deporte);Castilla y León;2008;4,9
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2024;3,5
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2023;3,7
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2022;3,6
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2021;3,6
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2020;3,7
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2019;3,8
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2018;3,7
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2017;3,7
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2016;3,7
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2015;3,7
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2014;3,6
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2013;3,4
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2012;3,3
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2011;3,2
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2010;3,2
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2009;3,5
Porcentaje (De empresas vinculadas al deporte);Castilla-La Mancha;2008;3,4
Porcentaje (De empresas vinculadas al deporte);Cataluña;2024;16,9
Porcentaje (De empresas vinculadas al deporte);Cataluña;2023;16,9
Porcentaje (De empresas vinculadas al deporte);Cataluña;2022;16,4
Porcentaje (De empresas vinculadas al deporte);Cataluña;2021;16,6
Porcentaje (De empresas vinculadas al deporte);Cataluña;2020;16,5
Porcentaje (De empresas vinculadas al deporte);Cataluña;2019;16,6
Porcentaje (De empresas vinculadas al deporte);Cataluña;2018;17,3
Porcentaje (De empresas vinculadas al deporte);Cataluña;2017;17,1
Porcentaje (De empresas vinculadas al deporte);Cataluña;2016;17,3
Porcentaje (De empresas vinculadas al deporte);Cataluña;2015;17,2
Porcentaje (De empresas vinculadas al deporte);Cataluña;2014;17,2
Porcentaje (De empresas vinculadas al deporte);Cataluña;2013;17,5
Porcentaje (De empresas vinculadas al deporte);Cataluña;2012;17,6
Porcentaje (De empresas vinculadas al deporte);Cataluña;2011;17,8
Porcentaje (De empresas vinculadas al deporte);Cataluña;2010;17,9
Porcentaje (De empresas vinculadas al deporte);Cataluña;2009;17,5
Porcentaje (De empresas vinculadas al deporte);Cataluña;2008;17,7
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2024;11,5
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2023;11,5
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2022;10,9
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2021;10,8
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2020;10,6
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2019;10,5
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2018;10,4
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2017;10,6
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2016;10,3
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2015;10,1
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2014;10,2
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2013;10,1
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2012;9,9
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2011;9,9
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2010;9,9
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2009;10,3
Porcentaje (De empresas vinculadas al deporte);Comunitat Valenciana;2008;10,4
Porcentaje (De empresas vinculadas al deporte);Extremadura;2024;1,9
Porcentaje (De empresas vinculadas al deporte);Extremadura;2023;1,9
Porcentaje (De empresas vinculadas al deporte);Extremadura;2022;1,8
Porcentaje (De empresas vinculadas al deporte);Extremadura;2021;1,8
Porcentaje (De empresas vinculadas al deporte);Extremadura;2020;1,8
Porcentaje (De empresas vinculadas al deporte);Extremadura;2019;1,8
Porcentaje (De empresas vinculadas al deporte);Extremadura;2018;1,9
Porcentaje (De empresas vinculadas al deporte);Extremadura;2017;2,0
Porcentaje (De empresas vinculadas al deporte);Extremadura;2016;2,0
Porcentaje (De empresas vinculadas al deporte);Extremadura;2015;1,9
Porcentaje (De empresas vinculadas al deporte);Extremadura;2014;1,9
Porcentaje (De empresas vinculadas al deporte);Extremadura;2013;1,9
Porcentaje (De empresas vinculadas al deporte);Extremadura;2012;1,9
Porcentaje (De empresas vinculadas al deporte);Extremadura;2011;1,9
Porcentaje (De empresas vinculadas al deporte);Extremadura;2010;2,0
Porcentaje (De empresas vinculadas al deporte);Extremadura;2009;1,8
Porcentaje (De empresas vinculadas al deporte);Extremadura;2008;1,8
Porcentaje (De empresas vinculadas al deporte);Galicia;2024;6,3
Porcentaje (De empresas vinculadas al deporte);Galicia;2023;6,3
Porcentaje (De empresas vinculadas al deporte);Galicia;2022;6,1
Porcentaje (De empresas vinculadas al deporte);Galicia;2021;6,3
Porcentaje (De empresas vinculadas al deporte);Galicia;2020;6,2
Porcentaje (De empresas vinculadas al deporte);Galicia;2019;6,2
Porcentaje (De empresas vinculadas al deporte);Galicia;2018;6,3
Porcentaje (De empresas vinculadas al deporte);Galicia;2017;6,2
Porcentaje (De empresas vinculadas al deporte);Galicia;2016;6,3
Porcentaje (De empresas vinculadas al deporte);Galicia;2015;6,3
Porcentaje (De empresas vinculadas al deporte);Galicia;2014;6,4
Porcentaje (De empresas vinculadas al deporte);Galicia;2013;6,5
Porcentaje (De empresas vinculadas al deporte);Galicia;2012;6,4
Porcentaje (De empresas vinculadas al deporte);Galicia;2011;6,3
Porcentaje (De empresas vinculadas al deporte);Galicia;2010;6,2
Porcentaje (De empresas vinculadas al deporte);Galicia;2009;6,1
Porcentaje (De empresas vinculadas al deporte);Galicia;2008;6,1
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2024;13,5
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2023;13,6
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2022;14,6
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2021;14,7
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2020;14,7
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2019;14,6
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2018;15,0
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2017;15,1
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2016;15,2
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2015;15,4
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2014;15,3
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2013;15,4
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2012;15,2
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2011;15,3
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2010;15,0
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2009;14,0
Porcentaje (De empresas vinculadas al deporte);Madrid, Comunidad de;2008;13,8
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2024;2,9
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2023;2,9
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2022;2,8
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2021;2,8
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2020;2,8
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2019;2,8
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2018;2,9
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2017;2,8
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2016;2,9
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2015;2,8
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2014;2,7
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2013;2,7
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2012;2,7
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2011;2,7
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2010;2,7
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2009;2,8
Porcentaje (De empresas vinculadas al deporte);Murcia, Región de;2008;2,7
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2024;1,6
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2023;1,6
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2022;1,6
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2021;1,6
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2020;1,6
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2019;1,7
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2018;1,4
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2017;1,3
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2016;1,3
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2015;1,3
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2014;1,2
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2013;1,2
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2012;1,2
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2011;1,2
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2010;1,3
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2009;1,3
Porcentaje (De empresas vinculadas al deporte);Navarra, Comunidad Foral de;2008;1,3
Porcentaje (De empresas vinculadas al deporte);País Vasco;2024;4,9
Porcentaje (De empresas vinculadas al deporte);País Vasco;2023;5,0
Porcentaje (De empresas vinculadas al deporte);País Vasco;2022;4,7
Porcentaje (De empresas vinculadas al deporte);País Vasco;2021;4,7
Porcentaje (De empresas vinculadas al deporte);País Vasco;2020;4,7
Porcentaje (De empresas vinculadas al deporte);País Vasco;2019;4,5
Porcentaje (De empresas vinculadas al deporte);País Vasco;2018;3,9
Porcentaje (De empresas vinculadas al deporte);País Vasco;2017;3,8
Porcentaje (De empresas vinculadas al deporte);País Vasco;2016;3,9
Porcentaje (De empresas vinculadas al deporte);País Vasco;2015;3,9
Porcentaje (De empresas vinculadas al deporte);País Vasco;2014;4,0
Porcentaje (De empresas vinculadas al deporte);País Vasco;2013;4,3
Porcentaje (De empresas vinculadas al deporte);País Vasco;2012;4,6
Porcentaje (De empresas vinculadas al deporte);País Vasco;2011;4,8
Porcentaje (De empresas vinculadas al deporte);País Vasco;2010;5,0
Porcentaje (De empresas vinculadas al deporte);País Vasco;2009;5,9
Porcentaje (De empresas vinculadas al deporte);País Vasco;2008;6,1
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2024;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2023;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2022;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2021;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2020;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2019;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2018;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2017;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2016;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2015;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2014;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2013;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2012;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2011;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2010;0,7
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2009;0,6
Porcentaje (De empresas vinculadas al deporte);Rioja, La;2008;0,6
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2024;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2023;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2022;0,4
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2021;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2020;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2019;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2018;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2017;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2016;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2015;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2014;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2013;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2012;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2011;0,3
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2010;..
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2009;..
Porcentaje (De empresas vinculadas al deporte);Ceuta y Melilla;2008;..
Porcentaje (Del total de empresas);Total;2024;100,0
Porcentaje (Del total de empresas);Total;2023;100,0
Porcentaje (Del total de empresas);Total;2022;100,0
Porcentaje (Del total de empresas);Total;2021;100,0
Porcentaje (Del total de empresas);Total;2020;100,0
Porcentaje (Del total de empresas);Total;2019;100,0
Porcentaje (Del total de empresas);Total;2018;100,0
Porcentaje (Del total de empresas);Total;2017;100,0
Porcentaje (Del total de empresas);Total;2016;100,0
Porcentaje (Del total de empresas);Total;2015;100,0
Porcentaje (Del total de empresas);Total;2014;100,0
Porcentaje (Del total de empresas);Total;2013;100,0
Porcentaje (Del total de empresas);Total;2012;100,0
Porcentaje (Del total de empresas);Total;2011;100,0
Porcentaje (Del total de empresas);Total;2010;100,0
Porcentaje (Del total de empresas);Total;2009;100,0
Porcentaje (Del total de empresas);Total;2008;100,0
Porcentaje (Del total de empresas);Andalucía;2024;16,3
Porcentaje (Del total de empresas);Andalucía;2023;16,2
Porcentaje (Del total de empresas);Andalucía;2022;15,9
Porcentaje (Del total de empresas);Andalucía;2021;15,8
Porcentaje (Del total de empresas);Andalucía;2020;15,6
Porcentaje (Del total de empresas);Andalucía;2019;15,4
Porcentaje (Del total de empresas);Andalucía;2018;15,3
Porcentaje (Del total de empresas);Andalucía;2017;15,3
Porcentaje (Del total de empresas);Andalucía;2016;15,1
Porcentaje (Del total de empresas);Andalucía;2015;15,1
Porcentaje (Del total de empresas);Andalucía;2014;15,0
Porcentaje (Del total de empresas);Andalucía;2013;15,0
